Nome: COXIM
Codigo Estacao: 83512
Latitude: -18.5
Longitude: -54.76999999
Altitude: 287
Situacao: Fechada
Data Inicial: 1973-10-21
Data Final: 1994-01-30
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1974-08-27;6.2;7.7;3.3;null;null;18.5;74.5;49;1.666667;
1974-08-28;3.3;9.1;0;null;null;18.2;73.25;32;2.333333;
1974-08-29;7.2;8.4;0;null;null;17.2;74.5;40;1.333333;
1974-08-30;6.8;8;0;null;null;18.8;74;36;1.333333;
1974-08-31;6;8.1;0;null;null;19;74.5;41;1.333333;
1974-09-01;7;1.9;0;null;null;19.9;75;63;3;
1974-09-02;3.1;0;0;null;null;15.3;80;76;1.666667;
1974-09-03;2.2;4.9;0;null;null;14.6;64.75;54;1.666667;
1974-09-04;4.7;9;0;null;null;14.8;64.75;45;1;
1974-09-05;7;3.2;0;null;null;16.4;68.5;48;1.333333;
1974-09-06;5.2;7.5;0;null;null;16.6;54.5;42;1.333333;
1974-09-07;7.1;9.1;0;null;null;15.4;57;35;1.333333;
1974-09-08;6.9;7.3;0;null;null;16.4;62.5;31;1;
1974-09-09;7.3;8.5;0;null;null;17.1;59;36;2;
1974-09-10;7.6;8.4;0;null;null;14.2;57.25;24;1;
1974-09-11;7.9;6.8;0;null;null;14;62.25;27;1;
1974-09-12;6.5;7.7;0;null;null;17.9;61.5;27;1;
1974-09-13;6;7.4;0;null;null;15.9;62.5;30;1;
1974-09-14;5.5;4.4;0;null;null;17.3;62;29;1.666667;
1974-09-15;6.1;4.8;0;null;null;16.8;57.5;18;2.333333;
1974-09-16;8.4;6.6;0;null;null;18.7;64.25;39;1.666667;
1974-09-17;6.6;5.3;0;null;null;19.5;58.5;37;2.333333;
1974-09-18;2.4;0;0;null;null;19.7;88.75;59;1.666667;
1974-09-19;6.4;5.6;28.5;null;null;17.5;74;53;1.666667;
1974-09-20;3.8;8.8;0;null;null;17.5;71;34;1.666667;
1974-09-21;6.2;7.1;0;null;null;19.7;68.5;35;1;
1974-09-22;4.9;8.7;0;null;null;17.1;58;19;1.666667;
1974-09-23;6.3;8;0;null;null;17.9;58;26;1;
1974-09-24;8;8;0;null;null;20.8;52.5;33;2.333333;
1974-09-25;8.4;8.1;0;null;null;18.1;62.75;39;1;
1974-09-26;7.1;0;0;null;null;20.9;90.25;68;1.666667;
1974-09-27;1.4;8.7;13.2;null;null;20.1;72.5;45;1;
1974-09-28;5;3.2;0;null;null;20.5;65.5;36;3;
1974-09-29;8.4;3.1;0;null;null;19.3;72.5;50;1.666667;
1974-09-30;6.9;9.5;0;null;null;14.8;62.75;40;1;
1974-10-01;7.7;8.8;0;null;null;20.1;59.5;40;1;
1974-10-02;7.9;8.9;0;null;null;18.3;64;41;2.333333;
1974-10-03;6.2;6.7;0;null;null;19.9;64.25;32;1;
1974-10-04;8.8;3.5;0;null;null;21.9;66.5;48;3.666667;
1974-10-05;5.6;0;14.2;null;null;20.7;78.75;78;1;
1974-10-06;3.8;.9;.2;null;null;19.7;57.25;47;2.333333;
1974-10-07;8.2;1.7;0;null;null;17;63.75;38;1.333333;
1974-10-08;6.1;3.5;0;null;null;17.7;52.75;29;1.333333;
1974-10-09;9.7;7.4;0;null;null;17.6;62.5;39;1;
1974-10-10;6.5;7.6;0;null;null;18.7;59.5;34;1;
1974-10-11;9;9.7;0;null;null;14.8;36;16;1;
